sample,pretrained_model,output_folder,run_id,plotting_points,seed,ground_truth,resolution,loss,batch_size,learning_rate,iterations,validation_points,validation_ground_truth,use_acceleration,validation_sampling_altitudes,encoding,activation,hidden_layers,n_neurons,model_type,omega,sample_method,sample_domain,noise,integrator,integration_points,integration_domain,Normalized L1 Loss@Altitude_0,Normalized Relative Component Loss@Altitude_0,RMSE@Altitude_0,relRMSE@Altitude_0,Normalized L1 Loss@Altitude_1,Normalized Relative Component Loss@Altitude_1,RMSE@Altitude_1,relRMSE@Altitude_1,Normalized L1 Loss@Altitude_2,Normalized Relative Component Loss@Altitude_2,RMSE@Altitude_2,relRMSE@Altitude_2,Normalized L1 Loss@Altitude_3,Normalized Relative Component Loss@Altitude_3,RMSE@Altitude_3,relRMSE@Altitude_3,Normalized L1 Loss@Altitude_4,Normalized Relative Component Loss@Altitude_4,RMSE@Altitude_4,relRMSE@Altitude_4,Normalized L1 Loss@Altitude_5,Normalized Relative Component Loss@Altitude_5,RMSE@Altitude_5,relRMSE@Altitude_5,Normalized L1 Loss@Altitude_6,Normalized Relative Component Loss@Altitude_6,RMSE@Altitude_6,relRMSE@Altitude_6,Normalized L1 Loss@Altitude_7,Normalized Relative Component Loss@Altitude_7,RMSE@Altitude_7,relRMSE@Altitude_7,Normalized L1 Loss@Altitude_8,Normalized Relative Component Loss@Altitude_8,RMSE@Altitude_8,relRMSE@Altitude_8,Normalized L1 Loss@Altitude_9,Normalized Relative Component Loss@Altitude_9,RMSE@Altitude_9,relRMSE@Altitude_9,Normalized L1 Loss@High Altitude,Normalized Relative Component Loss@High Altitude,RMSE@High Altitude,relRMSE@High Altitude,Normalized L1 Loss@Low Altitude,Normalized Relative Component Loss@Low Altitude,RMSE@Low Altitude,relRMSE@Low Altitude,validation_batch_size
churyumov-gerasimenko,10%,results/posttrain-2,10,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['gaussian', 0.0, 0.146731]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",1.3147940635681152,1.3128949403762815,4.139186382293701,1.3813049793243408,1.280638337135315,1.296231389045715,4.045575141906738,1.3669350147247314,1.32035231590271,1.354225993156433,4.180299282073975,1.427770495414734,1.0697181224822998,1.231650948524475,3.4300835132598877,1.3095471858978271,0.852012574672699,1.120254635810852,2.820977687835694,1.217826008796692,0.2158720940351486,0.7087798714637756,0.7204204797744751,0.7554891109466553,0.051666185259819,0.3833667933940887,0.1659487932920456,0.4056464433670044,0.0010466366074979,0.0999666824936866,0.0032135345973074,0.1026148498058319,0.0001566608407301,0.0533032082021236,0.0004819872847292,0.0547652803361415,1.4628125200033535e-06,0.0112599777057766,4.507033281697659e-06,0.011569001711905,0.8922392725944519,1.1170594692230225,3.040724754333496,1.245367169380188,1.150296688079834,1.2347078323364258,3.7246575355529785,1.3178223371505735,
churyumov-gerasimenko,10%,results/posttrain-2,34,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['adaptive_gaussian_noise', 0.01]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.1504857838153839,0.1504436284303665,0.95446515083313,0.3128645420074463,0.1299338787794113,0.1319804340600967,0.622072160243988,0.2100904434919357,0.1226280927658081,0.1266225129365921,0.6083017587661743,0.2108350992202758,0.0835136920213699,0.0973296090960502,0.2817800939083099,0.1099735423922538,0.0581200011074543,0.0783102363348007,0.1908035725355148,0.0862224772572517,0.00921799428761,0.0319733433425426,0.0299107562750577,0.0347406603395938,0.0022960512433201,0.0165293365716934,0.008062326349318,0.0188116431236267,4.363144853414269e-06,0.0004150275199208,1.432329554518219e-05,0.0004544890834949,5.910054028390732e-07,0.0002010157768381,1.8623859432409515e-06,0.0002114842063747,5.449692253023386e-09,4.195200017420575e-05,1.6887307552337916e-08,4.335735866334289e-05,0.0733463913202285,0.0948696658015251,0.3078674376010895,0.1267894059419632,0.1139814779162406,0.1235036700963974,0.711864173412323,0.2385404855012893,
churyumov-gerasimenko,10%,results/posttrain-2,22,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['combined', 0.0, 0.146731, [0.000272, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",1.0144814252853394,1.0144131183624268,3.294240951538086,1.1045734882354736,1.0103203058242798,1.0223006010055542,3.3732471466064453,1.1409761905670166,0.9696165323257446,0.9993776082992554,3.1663520336151123,1.091814398765564,0.801297664642334,0.925662875175476,2.6371474266052246,1.012759804725647,0.6083972454071045,0.8060047626495361,2.0239415168762207,0.8887215256690979,0.1813710629940033,0.6005140542984009,0.6370016932487488,0.6888585686683655,0.0473475269973278,0.3489331305027008,0.1555970460176468,0.3768502473831177,0.0009513469994999,0.0910543799400329,0.0029196450486779,0.0935362055897712,0.0001410177937941,0.0480462126433849,0.0004347508074715,0.0495259799063205,1.3175073263482773e-06,0.0101457769051194,4.085810815013247e-06,0.0104962140321731,0.72845059633255,0.9182592630386353,2.6100738048553467,1.073164701461792,0.8995465636253357,0.9692758917808532,3.011589765548706,1.0771654844284058,
churyumov-gerasimenko,10%,results/posttrain-2,63,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]",[''],trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.2345369011163711,0.2344125658273697,1.4273128509521484,0.4689365029335022,0.1976935267448425,0.2001250386238098,1.2440191507339478,0.4106968939304352,0.1983870863914489,0.2030822783708572,1.249624252319336,0.4192284047603607,0.1006668806076049,0.1174694821238517,0.4393350481986999,0.1721694469451904,0.0660192668437957,0.0895548462867736,0.2353484630584716,0.1084197461605072,0.014202301390469,0.0477882660925388,0.0699049904942512,0.0757066756486892,0.0007295813411474,0.0052466383203864,0.002785014687106,0.0063612298108637,6.37480923160183e-07,6.068959191907197e-05,2.1033526991232065e-06,6.704250699840486e-05,8.118036021187437e-08,2.7614867576630783e-05,2.6116728690794844e-07,2.968636545119807e-05,7.389793221790342e-10,5.689339559467044e-06,2.2855850545511203e-09,5.868672360520577e-06,0.0919642895460128,0.1186573505401611,0.4627107381820678,0.1884436905384063,0.1765471696853637,0.1890460848808288,1.084247350692749,0.3711457550525665,
churyumov-gerasimenko,10%,results/posttrain-2,2,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['gaussian', 0.0, 1.467314]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",1.4284223318099976,1.408688187599182,4.416957378387451,1.4380494356155396,1.4008299112319946,1.4034942388534546,4.334654808044434,1.433393955230713,1.3851735591888428,1.410584568977356,4.287656784057617,1.4413763284683228,1.212401270866394,1.389258623123169,3.773252010345459,1.4250109195709229,1.0484291315078735,1.3791896104812622,3.283778190612793,1.413222312927246,0.3292851746082306,1.0783900022506714,1.108728528022766,1.1548779010772705,0.1058839038014411,0.7925291061401367,0.3295522332191467,0.815721869468689,0.0016885424265637,0.1612071692943573,0.0051728938706219,0.1649959832429886,0.0002562281442806,0.0872158482670784,0.0007869093096815,0.0894439443945884,2.4017847408686066e-06,0.0184885635972023,7.38843300496228e-06,0.0189672037959098,1.0449737310409546,1.3450596332550049,3.341791868209839,1.401761174201965,1.276767373085022,1.376313328742981,3.994860172271729,1.4127284288406372,
churyumov-gerasimenko,10%,results/posttrain-2,45,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]",[''],trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.2656857073307037,0.2650561332702636,0.9439043998718262,0.3166123032569885,0.2600687146186828,0.2618763148784637,1.1014620065689087,0.3715968728065491,0.2550496160984039,0.2614887654781341,1.076041579246521,0.3674741685390472,0.2041161507368087,0.2363585829734802,0.6783381700515747,0.2612178325653076,0.1625292599201202,0.2164734750986099,0.5331257581710815,0.2348887324333191,0.0486980304121971,0.1621862202882766,0.1696614325046539,0.182116225361824,0.0139870522543787,0.1013509631156921,0.0498220399022102,0.1159806624054908,0.0001786338543752,0.0170802809298038,0.0005541333230212,0.0177393294870853,2.6250532755511813e-05,0.0089394729584455,8.091318159131333e-05,0.0092080924659967,2.428066920856509e-07,0.0018692758167162,7.474990297851036e-07,0.0019193422049283,0.1803908348083496,0.2344798296689987,0.6423134207725525,0.2714274823665619,0.2348401993513107,0.2554461061954498,0.8588420748710632,0.3051685690879822,
churyumov-gerasimenko,10%,results/posttrain-2,14,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['combined', 0.0, 1.467314, [0.000272, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",1.0512853860855105,1.0486639738082886,3.373770236968994,1.1238770484924316,1.050135612487793,1.0617719888687134,3.4452922344207764,1.1618399620056152,1.0256932973861694,1.054186224937439,3.366185188293457,1.1505993604660034,0.8502808809280396,0.9806191325187684,2.770047664642334,1.063401222229004,0.6966761350631714,0.9169458746910096,2.331491470336914,1.011892557144165,0.1747630834579467,0.578273355960846,0.6007664203643799,0.6446990966796875,0.0439721681177616,0.3304635286331177,0.1424208432435989,0.356707215309143,0.0008785329409874,0.0840601399540901,0.0026968347374349,0.0864210575819015,0.0001309279177803,0.0446236617863178,0.0004046536923851,0.0461250841617584,1.2158667459516437e-06,0.0093633225187659,3.7797453842358664e-06,0.0097105177119374,0.9720535278320312,1.2507244348526,3.2340195178985596,1.3664355278015137,0.9629477262496948,1.0418949127197266,3.225030422210694,1.1666343212127686,
churyumov-gerasimenko,10%,results/posttrain-2,38,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['gaussian', 0.0, 1.467314]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.9986110329627992,0.9872745871543884,3.337756395339966,1.089414358139038,0.9952898621559144,0.9973251819610596,3.399869203567505,1.125540256500244,0.9450631737709044,0.9627886414527892,3.1774280071258545,1.068055272102356,0.8160319328308105,0.9323505759239196,2.7906248569488525,1.050410509109497,0.7074768543243408,0.9215263724327089,2.4590823650360107,1.052602767944336,0.2101150751113891,0.6783304810523987,0.7732750177383423,0.79874587059021,0.0626085922122001,0.4618028700351715,0.2038473039865493,0.4877173602581024,0.0007728135678917,0.073712483048439,0.0023696343414485,0.0753924250602722,0.0001145280548371,0.0389336310327053,0.0003499186423141,0.039678405970335,1.0672495136532234e-06,0.0082138739526271,3.266916110078455e-06,0.0083830682560801,0.7465592622756958,0.9534599184989928,2.613320827484131,1.119841456413269,0.9042022228240968,0.9718487858772278,3.0556604862213135,1.0827805995941162,
churyumov-gerasimenko,10%,results/posttrain-2,23,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['combined', 0.0, 1.467314, [0.000272, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",1.420276403427124,1.4047966003417969,4.383364677429199,1.4319226741790771,1.4100815057754517,1.4129940271377563,4.352667331695557,1.44001042842865,1.3710867166519165,1.395781636238098,4.236457347869873,1.4230631589889526,1.206615924835205,1.385323405265808,3.743324279785156,1.4143942594528198,1.0422762632369995,1.3741047382354736,3.2592930793762207,1.4065070152282717,0.3099365234375,1.0260732173919678,1.009115219116211,1.075264573097229,0.1055686920881271,0.7877755165100098,0.3303878903388977,0.8154879212379456,0.0017919287784025,0.1713750511407852,0.0055126920342445,0.1763749867677688,0.0002722278004512,0.0927352383732795,0.0008402512175962,0.0956587567925453,2.5740469027368817e-06,0.019817067310214,7.949448445287999e-06,0.0204125922173261,1.042568564414978,1.340861201286316,3.336980104446411,1.3988767862319946,1.278675556182861,1.3779971599578855,3.993762731552124,1.4116075038909912,
churyumov-gerasimenko,10%,results/posttrain-2,68,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['combined', 0.0, 1.467314, [0.000272, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",1.2324312925338743,1.2141247987747192,4.057425498962402,1.312110185623169,1.219190001487732,1.216576337814331,4.007747650146484,1.3132184743881226,1.21494460105896,1.2333365678787231,3.9760494232177734,1.3291077613830566,1.054930567741394,1.2038216590881348,3.4958577156066895,1.3096328973770142,0.9175391793251038,1.195068120956421,3.071629524230957,1.2968703508377075,0.2727180421352386,0.876114010810852,0.9847674369812012,0.998371720314026,0.0940981805324554,0.701732873916626,0.291608601808548,0.7151922583580017,0.0011585965985432,0.1104164272546768,0.0035735149867832,0.1133882030844688,0.0001741302548907,0.0591766759753227,0.0005343973753042,0.0605248510837554,1.6311402077917592e-06,0.0125514883548021,5.001792032999219e-06,0.0128305591642856,0.9406238198280334,1.2001895904541016,3.1775028705596924,1.3203496932983398,1.106881618499756,1.1867274045944214,3.6774582862854,1.287818431854248,
churyumov-gerasimenko,10%,results/posttrain-2,48,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['constant_bias', [0.000272, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.1857295036315918,0.185496523976326,1.129388689994812,0.3688591122627258,0.2010696977376938,0.203112781047821,1.422920823097229,0.4804867506027221,0.3868157565593719,0.3954732418060303,2.197376012802124,0.7483566999435425,0.1041396558284759,0.1211016848683357,0.3838852047920227,0.1492202430963516,0.0777741074562072,0.1042734384536743,0.3562114238739013,0.1629074811935424,0.0152118159458041,0.0510437861084938,0.0655895695090293,0.0716061219573021,0.0008479558164253,0.0061801839619874,0.0030690673738718,0.0072732344269752,8.186357831618807e-07,7.810798706486821e-05,2.5206793452525744e-06,8.02114955149591e-05,1.160986258241792e-07,3.955366264563054e-05,3.5745765103456506e-07,4.0711489418754354e-05,1.076135291988578e-09,8.286572665383574e-06,3.338501031180385e-09,8.575882930017542e-06,0.0974670350551605,0.1259846687316894,0.5746650099754333,0.2379499077796936,0.1610960364341735,0.1734637171030044,1.016318440437317,0.3537603914737701,
churyumov-gerasimenko,10%,results/posttrain-2,3,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['constant_bias', [0.000272, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.1702742874622345,0.1698073446750641,0.9790085554122924,0.3252959251403808,0.1798880249261856,0.1816660761833191,1.1821712255477903,0.3934112787246704,0.1578970104455948,0.1622948199510574,0.9658091068267822,0.3302516937255859,0.1166092008352279,0.1372258216142654,0.5590240359306335,0.2343990504741668,0.0823213532567024,0.1121589913964271,0.2797534763813019,0.1304791122674942,0.0159762557595968,0.0560090690851211,0.0872504562139511,0.1084036082029342,0.0011749026598408,0.0086430590599775,0.0043655750341713,0.0104983262717723,1.1694419299601575e-06,0.0001112115860451,3.727216608240269e-06,0.0001178898019134,1.585858910857496e-07,5.3838917665416375e-05,4.887576210421685e-07,5.5266020353883505e-05,1.4692647098968335e-09,1.130411783378804e-05,4.498164063448939e-09,1.1534986697370186e-05,0.1003708094358444,0.1335082948207855,0.4112817943096161,0.1797896772623062,0.1734578907489776,0.1876685917377472,1.060843825340271,0.3703252971172333,
churyumov-gerasimenko,10%,results/posttrain-2,33,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['adaptive_gaussian_noise', 0.1]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.2915703058242798,0.2927028238773346,1.3315439224243164,0.4543384611606598,0.3212140798568725,0.3245936930179596,1.7011784315109253,0.5676324963569641,0.4256063997745514,0.4350625872611999,2.2520368099212646,0.7657575011253357,0.2134423851966858,0.2480901777744293,0.9885044693946838,0.4049139320850372,0.1947180330753326,0.261449784040451,0.8272592425346375,0.3729728162288666,0.0738345459103584,0.2455355823040008,0.272111564874649,0.291633665561676,0.01187389716506,0.0877269655466079,0.0391615256667137,0.0949641391634941,2.550518183852546e-05,0.0024248741101473,8.921061817090958e-05,0.0028355841059237,2.9712289233430056e-06,0.0010086597176268,9.929953193932306e-06,0.0011255708523094,2.5930967595400034e-08,0.0001995716738747,8.03776742941409e-08,0.0002062676649075,0.2457328289747238,0.3316866457462311,1.0238404273986816,0.4790962636470794,0.2945320010185241,0.3219256997108459,1.405246376991272,0.5226014256477356,
churyumov-gerasimenko,10%,results/posttrain-2,61,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['adaptive_gaussian_noise', 0.01]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.1644433587789535,0.1629881858825683,0.9714317321777344,0.3170029520988464,0.2182048261165619,0.219591736793518,1.5524814128875732,0.5270830392837524,0.1660840809345245,0.1702211201190948,1.131738305091858,0.3818519413471222,0.0936576500535011,0.1098254099488258,0.3312914371490478,0.1305018216371536,0.0663317963480949,0.0901195630431175,0.2256444692611694,0.103909358382225,0.0115919914096593,0.0402040220797061,0.0376058593392372,0.0438621044158935,0.0025813477113842,0.0185829065740108,0.0091420449316501,0.0213700588792562,4.908911250822712e-06,0.000467910838779,1.6595948181929998e-05,0.000525829498656,5.37444236670126e-07,0.0001824555656639,1.773102667357307e-06,0.0002002953115152,4.354442584286744e-09,3.349371036165394e-05,1.345933497987062e-08,3.4497901651775464e-05,0.0892174988985061,0.1150341182947158,0.6454746127128601,0.2494035214185714,0.144672691822052,0.1555736660957336,0.9040734171867372,0.3011992871761322,
churyumov-gerasimenko,10%,results/posttrain-2,32,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['combined', 0.0, 1.467314, [0.000272, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.9751549363136292,0.9668464660644532,3.3212099075317383,1.088065266609192,0.9645150899887084,0.967051923274994,3.3027544021606445,1.095407485961914,1.0027297735214231,1.0207942724227903,3.486952781677246,1.1806604862213137,0.8669306039810181,0.9925791621208192,3.0498766899108887,1.1761778593063354,0.687930166721344,0.8983948230743408,2.412987470626831,1.043065905570984,0.1984150409698486,0.6359775066375732,0.7393137216567993,0.75652015209198,0.0498039163649082,0.369820088148117,0.1597094684839248,0.3882790803909302,0.0006507199723273,0.0620550476014614,0.0019996552728116,0.0635976567864418,9.750518802320585e-05,0.0331501550972461,0.0002978907723445,0.0337797477841377,9.093254220715608e-07,0.0069980830885469,2.7836792924063047e-06,0.0071426015347242,0.751318633556366,0.9587864875793456,2.671797275543213,1.1700730323791504,0.8958691954612732,0.9641915559768676,3.069385766983032,1.1003412008285522,
churyumov-gerasimenko,10%,results/posttrain-2,87,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['adaptive_gaussian_noise', 0.1]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.3397328853607178,0.3424434065818786,1.3918613195419312,0.4697441458702087,0.3401069045066833,0.3463098406791687,1.642814874649048,0.5604170560836792,0.443086713552475,0.4551400244235992,2.260629415512085,0.7740349173545837,0.2840692102909088,0.3283618986606598,1.5149950981140137,0.5941414833068848,0.2144792675971985,0.2875908017158508,0.8153789043426514,0.3723079562187195,0.0648737773299217,0.2214347124099731,0.2135836482048034,0.2431017309427261,0.0097274398431181,0.0709357187151908,0.0336950235068798,0.0808385983109474,3.630498758866452e-05,0.0034599150530993,0.0001169027382275,0.0037217664066702,3.654713054856984e-06,0.0012406703317537,1.2105836503906175e-05,0.0013726453762501,2.8693849074556965e-08,0.0002208070654887,8.895512593198873e-08,0.0002282340137753,0.3313813507556915,0.4263862073421478,1.6906194686889648,0.8229981660842896,0.3239193856716156,0.3559913039207458,1.4029890298843384,0.5293408036231995,
churyumov-gerasimenko,10%,results/posttrain-2,54,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]",[''],trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.1822168827056884,0.1812735050916671,1.1128484010696411,0.3647969961166382,0.2715888917446136,0.2739199101924896,1.83276104927063,0.6232792735099792,0.1681603789329528,0.172178566455841,1.117846131324768,0.3687515258789062,0.090660236775875,0.1062364727258682,0.3526444435119629,0.1411108374595642,0.06349778175354,0.0857482999563217,0.2212902456521988,0.1011789366602897,0.0119171617552638,0.0419026389718055,0.072043240070343,0.090999498963356,0.001133830519393,0.0084451967850327,0.0041271089576184,0.0101774018257856,6.680403998871043e-07,6.375090015353635e-05,2.111254616465885e-06,6.725995626766235e-05,9.674085532651588e-08,3.296470094937831e-05,3.006828706020315e-07,3.426590410526842e-05,9.178063864467843e-10,7.0672622314305045e-06,2.8548365893499295e-09,7.333138000831241e-06,0.0794018805027008,0.1022805795073509,0.4177995920181274,0.1702591031789779,0.1415217369794845,0.151209220290184,0.9218218922615052,0.3104244172573089,
churyumov-gerasimenko,10%,results/posttrain-2,0,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]",[''],trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.1850218176841735,0.1851954013109207,0.9876383543014526,0.3315030634403229,0.2386254221200943,0.2411238253116607,1.5369977951049805,0.5189787745475769,0.1740858405828476,0.1793381720781326,1.072797417640686,0.3662036955356598,0.0987392738461494,0.1142565608024597,0.681635856628418,0.2545664012432098,0.0550919398665428,0.0737482532858848,0.184172049164772,0.0822774022817611,0.0066606579348444,0.0234997551888227,0.0320317037403583,0.0401091501116752,0.0006182710058055,0.0045220861211419,0.0022211344912648,0.0052725607529282,4.538840698842251e-07,4.323416214901954e-05,1.4120219020696825e-06,4.475729292607866e-05,5.9475631530858664e-08,2.020819556491915e-05,1.813733376820892e-07,2.0546447558444925e-05,5.433784533437347e-10,4.181290933047421e-06,1.659240966844777e-09,4.256394277035724e-06,0.0784823521971702,0.0994725301861763,0.434473842382431,0.1720329225063324,0.1607633829116821,0.171248584985733,1.0229121446609497,0.3454882800579071,
churyumov-gerasimenko,10%,results/posttrain-2,24,2500,9,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['adaptive_gaussian_noise', 0.1]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.2999197244644165,0.296169102191925,1.273630976676941,0.4150468409061432,0.4112701117992401,0.4114013016223907,2.024543046951294,0.6621637344360352,0.2972206473350525,0.3013816177845001,1.4159977436065674,0.4654916226863861,0.2204964011907577,0.2552058398723602,0.886137843132019,0.3422609269618988,0.1841188818216323,0.2485557049512863,0.6539913415908813,0.301192969083786,0.0554920993745327,0.1922298520803451,0.191911444067955,0.2259435951709747,0.0100929997861385,0.0733047574758529,0.0359602235257625,0.0847092419862747,3.254928742535412e-05,0.0031130181159824,0.000101804107544,0.003259083488956,2.600783545858576e-06,0.0008853640174493,8.217135473387316e-06,0.0009346292936243,6.946710762179009e-09,5.3456005844054744e-05,2.350810923701374e-08,6.03351800236851e-05,0.2768230438232422,0.3579661846160888,1.454929232597351,0.6274570822715759,0.2992849349975586,0.3250491917133331,1.3684946298599243,0.4977226853370666,
